POSITION,GROUP,LEVEL,FIELD,TIME,CONTRACTOR,CONTRACTOR TYPE,OWNER,LABOR TYPE,UNION NUMBER,WAGE TYPE,BUILDING TYPE,CITY,STATE,DATE,TYPE,BILL RATE,BASE,FICA,FUTA,SUTA,WORK COMP,LIABILITY INS,TAX/INS,FRINGE BENEFITS,PER DIEM,SMALL TOOLS,OT,G&A (OH),PROFIT
ADMIN,,,,2T,THERMA,SUB,GENENTECH,GC PM,,BURDENED,MANUFACTURING-PHARMA,SAN FRANCISCO,CA,2022-04-14,SUPERVISION,,177.44,,,,,,,,,,,,
ADMIN,,,ELECTRICAL,REG,PRIME ELECTRIC,SUB,GOOGLE,,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2022-07-19,SUPERVISION,,50.0,,,,,,,,,,,,
ADMIN,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,50.0,,,,,,,,,,,,
ADMIN,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,71.72,,,,,,,,,,,,
ADMIN,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01,SUPERVISION,,112.11,,,,,,,,,,,,
ADMIN,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,113.61,,,,,,,,,,,,
ADMIN,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2024-01-01,SUPERVISION,,115.11,,,,,,,,,,,,
ADMIN,,,,REG,EXHIBIT M,GC/CM,GOOGLE,GC PM,,BURDENED,,,,2023-01-01,SUPERVISION,,79.32,,,,,,,,,,,,
ADMIN,,,ELECTRICAL,REG,CUPERTINO ELECTRIC-INC.,SUB,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,SUPERVISION,,75.0,,,,,,,,,,,,
ADMIN,,,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01,SUPERVISION,,80.0,,,,,,,,,,,,
ADMIN,,,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2025-01-01,SUPERVISION,,85.0,,,,,,,,,,,,
ADMIN,,,,REG,TURNER CONSTRUCTION,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,SUPERVISION,,91.47259088286206,,,,,,,,,,,,
ADMIN,,,,REG,TURNER CONSTRUCTION,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01,SUPERVISION,,95.84622042700518,,,,,,,,,,,,
ADMIN,,,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,SUPERVISION,,49.0,,,,,,,,,,,,
ADMIN,,,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01,SUPERVISION,,49.980000000000004,,,,,,,,,,,,
ADMIN,,,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2025-01-01,SUPERVISION,,50.979600000000005,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,53.81670693219739,,,,,,,,,,,,
ADMIN,,ASSISTANT,,OT,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,69.56086420202911,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,59.0,,,,,,,,,,,,
ADMIN,,ASSISTANT,,OT,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,76.22800000000001,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,DKL,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2021-01-01,SUPERVISION,,76.11,,,,,,,,,,,,
ADMIN,,,ELECTRICAL,REG,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,,PORTLAND,OR,2021-01-01,SUPERVISION,,45.0,,,,,,,,,,,,
ADMIN,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,KUNA,ID,2022-01-01,SUPERVISION,,59.93,,,,,,,,,,,,
ADMIN,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,LOS LUNAS,NM,2021-01-01,SUPERVISION,,63.81,,,,,,,,,,,,
ADMIN,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,IA,2021-01-01,SUPERVISION,,55.17,,,,,,,,,,,,
ADMIN,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,UT,2020-01-01,SUPERVISION,,63.63,,,,,,,,,,,,
ADMIN,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,OH,2020-01-01,SUPERVISION,,54.85,,,,,,,,,,,,
ADMIN,,,,REG,CPP,GC/CM,META,GC PM,,BURDENED,,,GA,2021-01-01,SUPERVISION,,42.34,,,,,,,,,,,,
ADMIN,,,,REG,CPP,GC/CM,META,GC PM,,BURDENED,,,GA,2020-01-01,SUPERVISION,,40.14,,,,,,,,,,,,
ADMIN,,,,REG,CST,GC/CM,META,GC PM,,BURDENED,,,IL,2022-01-01,SUPERVISION,,47.0,,,,,,,,,,,,
ADMIN,,,,REG,CST,GC/CM,META,GC PM,,BURDENED,,,IL,2020-01-01,SUPERVISION,,40.0,,,,,,,,,,,,
ADMIN,,,,REG,DKL,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2023-01-01,SUPERVISION,,84.59639764239375,,,,,,,,,,,,
ADMIN,,,,REG,KND,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,52.0,,,,,,,,,,,,
ADMIN,,,,REG,KND,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2023-01-01,SUPERVISION,,54.6,,,,,,,,,,,,
ADMIN,,,,REG,MCA,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2021-01-01,SUPERVISION,,43.0,,,,,,,,,,,,
ADMIN,,,,REG,MCA,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2023-01-01,SUPERVISION,,46.264982708307585,,,,,,,,,,,,
ADMIN,,,,REG,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2020-01-01,SUPERVISION,,46.1,,,,,,,,,,,,
ADMIN,,,,REG,PCI,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2023-01-01,SUPERVISION,,75.98343408403497,,,,,,,,,,,,
ADMIN,,,,REG,TSG,GC/CM,META,GC PM,,BURDENED,,,AL,2021-01-01,SUPERVISION,,39.79,,,,,,,,,,,,
ADMIN,,,,REG,PCI,GC/CM,META,GC PM,,BURDENED,DATA CENTER,,,2021-01-01,SUPERVISION,,51.0,,,,,,,,,,,,
ADMIN,,,,REG,SK ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,55.0,,,,,,,,,,,,
ADMIN,,,,OT,SK ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,82.5,,,,,,,,,,,,
ADMIN,,,,2T,SK ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,110.0,,,,,,,,,,,,
ADMIN,,,,REG,TEI ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,35.0,,,,,,,,,,,,
ADMIN,,,,OT,TEI ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,52.5,,,,,,,,,,,,
ADMIN,,,,2T,TEI ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,70.0,,,,,,,,,,,,
ADMIN,,,,REG,JMEG ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,46.24,,,,,,,,,,,,
ADMIN,,,,OT,JMEG ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,66.3,,,,,,,,,,,,
ADMIN,,,,2T,JMEG ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,66.3,,,,,,,,,,,,
ADMIN,,,,REG,CEC ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,52.0,,,,,,,,,,,,
ADMIN,,,,OT,CEC ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,78.0,,,,,,,,,,,,
ADMIN,,,,2T,CEC ELECTRIC,SUB,SAMSUNG E&C AMERICA,GC PM,,BURDENED,SEMICONDUCTOR,TAYLOR,TX,2023-01-01,SUPERVISION,,104.0,,,,,,,,,,,,
ADMIN,,,,REG,TURNER CONSTRUCTION COMPANY,GC/CM,SIDECAT LLC,GC PM,,BURDENED,DATA CENTER,NEW ALBANY,OH,2018-05-10,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,TURNER CONSTRUCTION COMPANY,GC/CM,SIDECAT LLC,GC PM,,BURDENED,DATA CENTER,NEW ALBANY,OH,2018-05-10,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,OT,,GC/CM,TESLA,GC PM,,BURDENED,,CORPUS CHRISTI,TX,2023-01-01,SUPERVISION,,30.0,2.3,0.18,0.6,,,,,,,,4.5,1.5
ADMIN,,,,OT,,GC/CM,TESLA,GC PM,,BURDENED,,CORPUS CHRISTI,TX,2023-01-01,SUPERVISION,,30.0,2.3,0.18,0.6,,,,,,,,4.5,1.5
ADMIN,,,,REG,ISEC,SUB,TSMC,GC PM,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,SUPERVISION,,77.5,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,HELIX ELECTRIC-INC.,GC/CM,,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,75.0,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,,GC/CM,,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,56.0,,,,,,,,,,,,
ADMIN,,ASSISTANT,,REG,MCKENNEY'S-INC.,GC/CM,,GC PM,,BURDENED,,,,2023-01-01,SUPERVISION,,56.0,,,,,,,,,,,,
ADMIN,,LEAD,,REG,,GC/CM,,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,65.0,,,,,,,,,,,,
ADMIN,,,STRUCTURAL STEEL,REG,FORMIT STEEL COMPANY,SUB,,GC PM,,BURDENED,DATA CENTER,BALTIMORE,MD,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,,,,GC PM,,BURDENED,,,,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,,,,GC PM,,BURDENED,,,,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,,,,GC PM,,BURDENED,,,,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,,REG,,,,GC PM,,BURDENED,,,,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,ASSISTANT,ELECTRICAL,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,OFFICE,REG,PARSONS GOVERNMENT SERVICES INTERNATIONAL INC.,GC/CM,LEIDOS INNOVATIONS CORPORATION,GC PM,,BURDENED,LAB/RESEARCH,ANTARTICA,ANTARTICA,2024-02-02,SUPERVISION,,,,,,,,,,,,,,
ADMIN,,,ARCHITECTURAL,REG,HENNEBERY EDDY ARCHITECTS,SUB,NIKE,GC PM,,BURDENED,OFFICE-COMMERCIAL,BEAVERTON,OR,2017-04-19,SUPERVISION,,75.0,,,,,,,,,,,,
ADMIN,,,ARCHITECTURAL,REG,HENNEBERY EDDY ARCHITECTS,SUB,NIKE,GC PM,,BURDENED,OFFICE-COMMERCIAL,BEAVERTON,OR,2017-04-19,SUPERVISION,,110.0,,,,,,,,,,,,
ADMIN,,,,REG,VLMK ENGINEERING + DESIGN,SUB,NIKE,GC PM,,BURDENED,OFFICE-COMMERCIAL,BEAVERTON,OR,2017-04-19,SUPERVISION,,80.0,,,,,,,,,,,,
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-02-05,TRADE,,33.0,2.52,0.2,0.66,,,,,,,69.65,4.95,1.65
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-04-06,TRADE,,33.0,2.52,0.2,0.66,,,,,,,69.65,4.95,1.65
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-02-06,TRADE,,26.0,1.99,0.16,0.52,,,,,,,54.87,3.9,1.3
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-04-07,TRADE,,26.0,1.99,0.16,0.52,,,,,,,54.87,3.9,1.3
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-02-07,TRADE,,24.0,1.84,0.14,0.48,,,,,,,50.65,3.6,1.2
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-04-08,TRADE,,24.0,1.84,0.14,0.48,,,,,,,50.65,3.6,1.2
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,FIREPROOFING,REG,ANNING-JOHNSON,SUB,GOOGLE,UNKNOWN,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-03-04,TRADE,,110.35,,,,,,,,,,,,
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,FIREPROOFING,OT,ANNING-JOHNSON,SUB,GOOGLE,UNKNOWN,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-03-04,TRADE,,154.89,,,,,,,,,,,,
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,FIREPROOFING,2T,ANNING-JOHNSON,SUB,GOOGLE,UNKNOWN,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-03-04,TRADE,,207.17,,,,,,,,,,,,
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,FIREPROOFING,REG,NORKOTE,SUB,GOOGLE,UNKNOWN,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-03-04,TRADE,,97.5,,,,,,,,,,,,
ASBESTOS-INSULATION-PIPE COVERERS,3-JOURNEY,,FIREPROOFING,OT,NORKOTE,SUB,GOOGLE,UNKNOWN,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-03-04,TRADE,,129.5,,,,,,,,,,,,
BILLING,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,115.85,,,,,,,,,,,,
BILLING,,ASSISTANT,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,54.49192703619909,,,,,,,,,,,,
BILLING,,ASSISTANT,,OT,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,70.5262707861991,,,,,,,,,,,,
BILLING,,ASSISTANT,,REG,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,59.0,,,,,,,,,,,,
BILLING,,,ELECTRICAL,REG,CUPERTINO ELECTRIC-INC.,SUB,META,UNION,,BURDENED,DATA CENTER,ALTOONA,IA,2017-08-09,SUPERVISION,,65.0,,,,,,,,,,,,
BILLING,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,KUNA,ID,2022-01-01,SUPERVISION,,60.69,,,,,,,,,,,,
BILLING,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,LOS LUNAS,NM,2021-01-01,SUPERVISION,,92.72,,,,,,,,,,,,
BILLING,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,IA,2021-01-01,SUPERVISION,,56.5,,,,,,,,,,,,
BILLING,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,OH,2020-01-01,SUPERVISION,,52.69,,,,,,,,,,,,
BILLING,,,,REG,CPP,GC/CM,META,GC PM,,,,,GA,2021-01-01,SUPERVISION,,46.44,,,,,,,,,,,,
BILLING,,,,REG,CPP,GC/CM,META,GC PM,,,,,GA,2020-01-01,SUPERVISION,,44.12,,,,,,,,,,,,
BILLING,,,,REG,CST,GC/CM,META,GC PM,,,,,IL,2022-01-01,SUPERVISION,,63.0,,,,,,,,,,,,
BILLING,,,,REG,CST,GC/CM,META,GC PM,,,,,IL,2020-01-01,SUPERVISION,,55.0,,,,,,,,,,,,
BILLING,,,,REG,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2020-01-01,SUPERVISION,,51.74,,,,,,,,,,,,
BILLING,,,,REG,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,,,,OR,2021-01-01,SUPERVISION,,45.0,,,,,,,,,,,,
BILLING,,,,REG,TSG,GC/CM,META,GC PM,,,,,AL,2021-01-01,SUPERVISION,,49.42,,,,,,,,,,,,
BILLING,,,,REG,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,75.1571080629242,,,,,,,,,,,,
BILLING,,,,OT,CUPERTINO ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,99.48536529008767,,,,,,,,,,,,
BILLING,,,,REG,ROSENDIN ELECTRIC-INC.,SUB,META,GC PM,,BURDENED,DATA CENTER,,,2022-01-01,SUPERVISION,,79.0,,,,,,,,,,,,
BIM,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
BIM,,MANAGER,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09,SUPERVISION,,111.0,,,,,,,,,,,,
BIM,,,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09,SUPERVISION,,84.0,,,,,,,,,,,,
BIM,,,,REG,APOLLO,SUB,AWS,GC PM,,BURDENED,DATA CENTER,KENNEWICK,WA,2023-06-14,SUPERVISION,,108.42,,,,,,,,,,,,
BIM,,MANAGER,MECHANICAL,REG,THE WALDINGER CORPORATION,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,ALTOONA,IA,2019-01-01,SUPERVISION,,100.0,,,,,,,,,,,,
BIM,,MANAGER,MECHANICAL,REG,THE WALDINGER CORPORATION,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,ALTOONA,IA,2017-08-08,SUPERVISION,,100.0,,,,,,,,,,,,
BIM,,,ELECTRICAL,OT,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,81.2,,,,,,,,,,,,
BIM,,,ELECTRICAL,REG,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,63.89,,,,,,,,,,,,
BIM,,,ELECTRICAL,OT,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,112.02,,,,,,,,,,,,
BIM,,,ELECTRICAL,REG,MILLER-LIGHTHOUSE,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,90.86,,,,,,,,,,,,
BIM,,,MECHANICAL,2T,COLONIALWEBB,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,128.16,,,,,,,,,,,,
BIM,,,MECHANICAL,OT,COLONIALWEBB,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,100.08,,,,,,,,,,,,
BIM,,,MECHANICAL,REG,COLONIALWEBB,SUB,FACEBOOK,GC PM,,BURDENED,DATA CENTER,RICHMOND,VA,2019-01-01,SUPERVISION,,72.0,,,,,,,,,,,,
BIM,,,,REG,TURNER CONSTRUCTION,GC/CM,FACEBOOK,GC PM,,BURDENED,DATA CENTER,ALTOONA,IA,2016-01-01,SUPERVISION,,95.0,,,,,,,,,,,,
BIM,,,ELECTRICAL,REG,DECKER ELECTRIC,SUB,GENENTECH,GC PM,,BURDENED,OFFICE-PHARMA,SAN FRANCISCO,CA,2017-05-17,SUPERVISION,,155.0,,,,,,,,,,,,
BIM,,,PLUMBERS-PIPEFITTERS-STEAMFITTERS-SPRINKLER INSTALLERS,OT,PAN PACIFIC PLUMBING,SUB,GENENTECH,GC PM,,BURDENED,OFFICE-PHARMA,FOUNTAIN VALLEY,CA,2018-06-28,SUPERVISION,,173.68,,,,,,,,,,,,
BIM,,,PLUMBERS-PIPEFITTERS-STEAMFITTERS-SPRINKLER INSTALLERS,REG,PAN PACIFIC PLUMBING,SUB,GENENTECH,GC PM,,BURDENED,OFFICE-PHARMA,FOUNTAIN VALLEY,CA,2018-06-28,SUPERVISION,,133.6,,,,,,,,,,,,
BIM,,,,REG,DTZ,,GENENTECH,OWNER PM,,BURDENED,MANUFACTURING-PHARMA,OCEANSIDE,CA,2018-06-01,SUPERVISION,,78.7856167,,,,,,,,,,,,
BIM,,,,REG,DTZ,,GENENTECH,OWNER PM,,BURDENED,MANUFACTURING-PHARMA,OCEANSIDE,CA,2017-06-01,SUPERVISION,,76.49089000000001,,,,,,,,,,,,
BIM,,,,REG,DTZ,,GENENTECH,OWNER PM,,BURDENED,MANUFACTURING-PHARMA,OCEANSIDE,CA,2016-06-01,SUPERVISION,,74.263,,,,,,,,,,,,
BIM,,,,REG,DTZ,,GENENTECH,OWNER PM,,BURDENED,MANUFACTURING-PHARMA,OCEANSIDE,CA,2015-06-01,SUPERVISION,,72.10000000000001,,,,,,,,,,,,
BIM,,,,REG,DTZ,,GENENTECH,OWNER PM,,BURDENED,MANUFACTURING-PHARMA,OCEANSIDE,CA,2014-10-01,SUPERVISION,,70.0,,,,,,,,,,,,
BIM,,ASSISTANT,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,126.88,,,,,,,,,,,,
BIM,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2020-01-01,SUPERVISION,,120.0,,,,,,,,,,,,
BIM,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2021-01-01,SUPERVISION,,124.80000000000001,,,,,,,,,,,,
BIM,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01,SUPERVISION,,129.79200000000003,,,,,,,,,,,,
BIM,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01,SUPERVISION,,134.33472000000003,,,,,,,,,,,,
BIM,,MANAGER,,REG,,GC/CM,GOOGLE,GC PM,,BURDENED,DATA CENTER,AUSTIN,TX,2023-01-01,SUPERVISION,,121.55,,,,,,,,,,,,
